Date,Weighted_Average_Score
2015-06-09,3.14167432
2015-06-10,2.5373442799999997
2015-06-11,3.4754152000000005
2015-06-12,3.6409669300000003
2015-06-15,3.0283367500000002
2015-06-17,2.22863626
2015-06-18,2.0514181000000002
2015-06-19,2.2296543900000003
2015-06-22,2.01122175
2015-06-23,2.1354843199999998
2015-06-24,1.96357553
2015-06-25,2.2748822200000003
2015-06-26,3.0268378599999997
2015-06-29,2.4276474300000004
2015-06-30,3.14427295
2015-07-01,2.0147201299999997
2015-07-02,2.1234470099999996
2015-07-06,2.38472492
2015-07-07,2.3401599899999996
2015-07-08,2.68452764
2015-07-09,2.56982802
2015-07-10,1.56196326
2015-07-13,2.27145189
2015-07-14,2.82535141
2015-07-15,2.5895104699999996
2015-07-16,3.03566412
2015-07-17,3.3587826199999995
2015-07-20,2.01182834
2015-07-21,1.76540343
2015-07-22,2.23971911
2015-07-23,3.53592338
2015-07-24,2.60359038
2015-07-27,3.3400427300000004
2015-07-28,2.42764173
2015-07-29,2.58156391
2015-07-30,2.30932047
2015-08-03,3.16042994
2015-08-04,2.6733586099999997
2015-08-05,2.64532424
2015-08-06,2.53818811
2015-08-07,1.7979063300000002
2015-08-10,3.14971773
2015-08-11,2.1823650199999998
2015-08-12,1.5128916800000003
2015-08-13,1.7247765199999998
2015-08-14,2.77071901
2015-08-17,3.58936677
2015-08-18,2.2033647
2015-08-19,3.4694387000000004
2015-08-20,2.02685235
2015-08-21,2.6156998600000003
2015-08-24,1.98968255
2015-08-25,2.37238347
2015-08-26,2.8894312699999998
2015-08-27,1.72487115
2015-08-28,1.7432194400000003
2015-08-31,2.81258039
2015-09-01,2.64485577
2015-09-02,2.58310191
2015-09-03,1.8460825
2015-09-04,3.3606643399999996
2015-09-08,4.12369546
2015-09-09,3.6769015300000003
2015-09-10,3.37731152
2015-09-11,2.93530613
2015-09-14,2.96912909
2015-09-15,3.72438369
2015-09-16,3.29854771
2015-09-17,3.1537459400000003
2015-09-18,1.46991477
2015-09-21,2.6944150899999997
2015-09-22,2.8222189
2015-09-24,3.5715933699999995
2015-09-25,2.24053777
2015-09-28,2.62044713
2015-09-29,2.81308236
2015-10-01,2.31997455
2015-10-02,2.04232724
2015-10-05,4.03866468
2015-10-06,2.4709288
2015-10-07,1.8127633699999999
2015-10-08,2.11075289
2015-10-09,2.3822496899999996
2015-10-12,1.86752557
2015-10-13,2.55782524
2015-10-14,3.8496203
2015-10-15,3.50062387
2015-10-16,3.6436952700000003
2015-10-20,2.8278605399999996
2015-10-21,2.43265344
2015-10-22,1.9997561000000004
2015-10-23,2.01644918
2015-10-26,2.22904961
2015-10-27,2.78946075
2015-10-28,2.24639735
2015-10-29,4.10598775
2015-10-30,3.74679259
2015-11-02,2.6610818100000007
2015-11-03,3.37158391
2015-11-04,2.4129583099999996
2015-11-05,2.6503419299999997
2015-11-06,2.54834155
2015-11-09,1.66925396
2015-11-10,3.02059283
2015-11-11,4.06554662
2015-11-12,3.65262566
2015-11-13,2.68060017
2015-11-16,2.31194532
2015-11-17,3.11769218
2015-11-18,3.41863596
2015-11-19,2.16085996
2015-11-20,2.28253516
2015-11-23,1.40326455
2015-11-24,3.12130932
2015-11-25,3.71540829
2015-11-27,2.25510446
2015-11-30,2.2981411
2015-12-01,2.8846103800000003
2015-12-02,2.75791255
2015-12-03,2.3500582999999997
2015-12-04,2.16695818
2015-12-07,4.160658489999999
2015-12-08,4.08643363
2015-12-09,3.21731738
2015-12-10,2.4064382699999998
2015-12-11,2.83518858
2015-12-14,2.8383439
2015-12-15,2.7522349
2015-12-16,3.62301129
2015-12-17,2.2653393299999998
2015-12-18,2.0119518299999997
2015-12-21,2.74429862
2015-12-22,2.36345962
2015-12-23,2.51437737
2015-12-24,2.9017615
2015-12-28,2.6662006600000003
2015-12-29,2.9135055100000002
2015-12-30,2.60491953
2016-01-04,3.6432336899999997
2016-01-05,2.41864546
2016-01-06,2.2878361799999998
2016-01-07,3.40695516
2016-01-08,3.4643745800000003
2016-01-11,2.84819864
2016-01-12,2.98638124
2016-01-13,3.46487576
2016-01-14,3.70497015
2016-01-15,3.94415097
2016-01-19,3.6226372199999997
2016-01-20,4.28118988
2016-01-21,4.69093817
2016-01-22,2.98298626
2016-01-25,2.24835466
2016-01-26,2.07017902
2016-01-27,2.91168049
2016-01-28,3.32614493
2016-01-29,2.03771625
2016-02-01,3.59109999
2016-02-03,2.96263756
2016-02-04,2.11938063
2016-02-05,3.95498598
2016-02-09,2.9173017199999998
2016-02-10,3.01998779
2016-02-11,2.95078753
2016-02-12,2.39404254
2016-02-16,2.05511509
2016-02-17,2.4855074600000004
2016-02-18,1.78113488
2016-02-19,2.4801620700000004
2016-02-22,2.3796211099999995
2016-02-23,1.9618393100000002
2016-02-24,2.05566341
2016-02-25,2.1960330700000004
2016-02-26,2.45799204
2016-02-29,2.5787066899999997
2016-03-01,2.19169644
2016-03-02,1.91912273
2016-03-03,2.28626661
2016-03-04,1.7677048599999998
2016-03-07,1.7085109600000001
2016-03-08,1.51836701
2016-03-09,2.3611672
2016-03-11,1.9558946700000002
2016-03-14,2.64397424
2016-03-15,3.25839753
2016-03-16,2.9801974099999997
2016-03-17,2.31859563
2016-03-18,2.39319863
2016-03-21,2.09545489
2016-03-22,2.64914745
2016-03-23,2.5940024800000003
2016-03-24,2.52508241
2016-03-28,3.5125486400000003
2016-03-29,2.55801516
2016-03-30,2.2674510700000003
2016-03-31,2.07718731
2016-04-01,1.98224245
2016-04-04,2.67994989
2016-04-06,2.42995946
2016-04-07,2.80613183
2016-04-08,2.00186228
2016-04-11,2.44087376
2016-04-12,3.85941126
2016-04-13,4.33198069
2016-04-14,1.97375973
2016-04-15,1.97343886
2016-04-18,3.02381327
2016-04-19,3.4601266699999997
2016-04-20,3.6197248699999998
2016-04-21,1.69675699
2016-04-22,2.5621088600000004
2016-04-25,2.50512187
2016-04-26,1.9715387199999999
2016-04-27,1.6696951800000002
2016-04-28,2.05687944
2016-04-29,2.24316154
2016-05-02,2.2036728099999996
2016-05-03,3.17846538
2016-05-04,2.4004860199999998
2016-05-05,2.43021803
2016-05-06,2.65991512
2016-05-09,2.22541535
2016-05-10,2.01194232
2016-05-11,3.47597879
2016-05-12,3.0153086399999998
2016-05-13,3.18667094
2016-05-16,2.5200886300000005
2016-05-17,3.54594011
2016-05-18,2.11095442
2016-05-19,2.56906405
2016-05-20,3.1868266500000004
2016-05-23,3.06208409
2016-05-24,3.4793011
2016-05-25,3.05027974
2016-05-26,2.36931906
2016-05-27,2.2179261500000003
2016-05-31,2.71099636
2016-06-01,3.22093478
2016-06-02,2.1323163899999997
2016-06-03,2.9370159100000004
2016-06-06,3.88038445
2016-06-08,2.16367014
2016-06-09,2.01695932
2016-06-10,3.26049316
2016-06-13,2.93574255
2016-06-14,2.2156262699999996
2016-06-15,3.54671523
2016-06-16,3.6342054100000003
2016-06-17,2.4450311
2016-06-20,2.57188098
2016-06-21,2.36974115
2016-06-22,3.42231254
2016-06-23,1.7425854899999997
2016-06-24,3.66610332
2016-06-27,3.27635218
2016-06-28,3.27635218
2016-06-29,2.8195331599999998
2016-06-30,2.84972136
2016-07-05,2.36523833
2016-07-06,2.68553831
2016-07-07,2.44108272
2016-07-08,2.5388629999999996
2016-07-11,2.62934707
2016-07-12,3.08998855
2016-07-13,2.85232025
2016-07-14,2.13687692
2016-07-15,2.01799663
2016-07-18,3.0269796700000002
2016-07-19,3.37342535
2016-07-20,3.6579306000000003
2016-07-21,2.91656493
2016-07-22,3.2695670100000003
2016-07-25,2.84395262
2016-07-26,2.71483514
2016-07-27,2.93209008
2016-07-28,3.17831042
2016-07-29,2.0291232
2016-08-01,3.4640968400000003
2016-08-02,3.16934305
2016-08-04,1.8215891499999999
2016-08-08,2.5509697499999997
2016-08-09,1.6084788700000001
2016-08-10,3.2881613400000003
2016-08-11,3.3649628
2016-08-12,2.54414772
2016-08-16,2.4628234000000004
2016-08-17,2.2986405199999997
2016-08-18,3.7607210799999997
2016-08-19,1.8001323099999997
2016-08-22,2.91479538
2016-08-23,2.9311155700000002
2016-08-24,2.65417631
2016-08-25,3.00032819
2016-08-26,2.84316014
2016-09-02,1.7244179099999999
2016-09-06,2.28838382
2016-09-08,2.36740567
2016-09-09,2.33921747
2016-09-12,1.8577271000000002
2016-09-13,3.24340071
2016-09-14,2.0376532700000003
2016-09-15,2.21859523
2016-09-16,1.88684865
2016-09-19,2.03407957
2016-09-21,2.0249732
2016-09-22,2.79223608
2016-09-23,2.2154465599999997
2016-09-27,1.92161814
2016-10-03,2.63887859
2016-10-04,2.7062608900000003
2016-10-05,2.02636532
2016-10-06,1.55653793
2016-10-07,3.06273147
2016-10-10,2.40244422
2016-10-11,3.3191708699999998
2016-10-12,1.63447228
2016-10-13,2.47674853
2016-10-14,2.9020341199999997
2016-10-17,2.82307641
2016-10-19,2.97323966
2016-10-20,3.4757341999999998
2016-10-24,2.50800354
2016-10-25,2.47511168
2016-10-26,2.20465012
2016-10-27,3.18233366
2016-11-01,2.95838188
2016-11-02,3.0054715599999997
2016-11-03,3.05578328
2016-11-04,1.7006584
2016-11-08,4.3364376700000005
2016-11-09,2.5060932300000003
2016-11-10,3.28860714
2016-11-11,3.0696437499999996
2016-11-14,3.1046163900000003
2016-11-15,2.23202773
2016-11-16,3.48018693
2016-11-17,3.53420495
2016-11-18,2.97284295
2016-11-21,2.8750267199999997
2016-11-22,1.8675815500000001
2016-11-25,1.3560534300000002
