Date,Open,High,Low,Close,Adj Close,Volume,Sentiment
2011-08-19,51.738571,52.42857,50.857143,356.02999900000003,50.861427,193972100,0.0643097643097643
2011-08-22,52.072857,52.125713,50.727142,356.440002,50.919998,133828800,0.044776205936920215
2011-08-23,51.471428,53.377144,51.0,373.600006,53.371429000000006,164208800,0.10250270562770562
2011-08-24,53.352856,54.137142,52.942856000000006,376.180023,53.740002,156566900,0.23642676767676765
2011-08-25,52.154285,53.635715000000005,52.142857,373.720001,53.388573,217836500,0.3836898395721925
2011-08-26,53.024284,54.828571,52.971428,383.579987,54.797142,160369300,0.09765993265993266
2011-08-29,55.454285,55.92856999999999,55.42856999999999,389.970001,55.709999,101317300,0.16079545454545455
2011-08-30,55.464287,55.97714200000001,55.172855000000006,389.98999,55.712856,104480600,0.34345238095238095
2011-08-31,55.795715,56.01142900000001,54.55143,384.830017,54.975716000000006,130646600,0.12833333333333333
2011-09-01,55.117142,55.334286,54.388573,381.029999,54.432858,85931300,
2011-09-02,53.534286,54.0,53.118572,374.049988,53.435715,109734800,-0.043253968253968246
2011-09-06,52.48143,54.332859,52.354286,379.740021,54.248573,127424500,0.12302789802789801
2011-09-07,55.080002,55.085712,54.57143000000001,383.929993,54.847141,87644200,-0.017793924825174817
2011-09-08,54.628571,55.515713,54.615715,384.140015,54.877144,104039600,0.12932039225142675
2011-09-09,54.847141,55.14285699999999,53.574287,377.47998,53.925713,141203300,0.08333333333333333
2011-09-12,53.285713,54.41143,53.128571,379.940002,54.277142000000005,116958100,
2011-09-13,54.591427,55.172855000000006,54.32143000000001,384.619995,54.945713,110140100,0.01013814616755793
2011-09-14,55.28856999999999,56.029999,55.10856999999999,389.299988,55.614285,133681100,0.11290684624017959
2011-09-15,55.91857099999999,56.237144,55.700001,392.959991,56.137142,104454700,0.19693587662337664
2011-09-16,56.505714000000005,57.214287,56.432858,400.5,57.214287,174628300,-0.006682983682983678
2011-09-19,56.714287,59.032856,56.457142000000005,411.630005,58.804287,205965200,0.11359848484848485
2011-09-20,59.32143000000001,60.408573,58.741428000000006,413.450012,59.064285,193938500,0.17093301435406696
2011-09-21,59.94857,60.22714200000001,58.85714300000001,412.140015,58.877144,151494000,
2011-09-22,57.290001,58.545715,56.671429,401.820007,57.402859,242120200,0.2184149184149184
2011-09-23,57.182858,58.105713,57.121429000000006,404.299988,57.757141,136569300,0.10254010695187162
2011-09-26,57.122856000000006,57.71143000000001,55.900002,403.170013,57.595715000000006,203219100,0.01837121212121212
2011-09-27,58.389999,58.464287,56.865715,399.26001,57.037144,158124400,0.04692911255411255
2011-09-28,57.169998,57.67714300000001,56.644287,397.01001,56.715714,107409400,0.1643939393939394
2011-09-29,57.417141,57.458572,55.172855000000006,390.570007,55.795715,162771700,
2011-09-30,55.302856000000006,55.555714,54.454285,381.320007,54.474285,136910200,0.17305194805194807
2011-10-03,54.33857,54.662857,53.310001,374.600006,53.514286,167274800,0.13084795321637427
2011-10-04,53.509998,54.542858,50.605713,372.5,53.214287,308419300,0.26523760330578516
2011-10-05,52.55143,54.259998,51.471428,378.25,54.035713,196617400,-0.002491582491582494
2011-10-06,53.332859,54.968571,53.114285,377.369995,53.91,203145600,0.11111111111111112
2011-10-07,53.682858,53.962856,52.64143000000001,369.799988,52.828571,133864500,0.196078431372549
2011-10-10,54.155716000000005,55.544285,54.029999,388.809998,55.544285,110628700,0.0973800505050505
2011-10-11,56.08142900000001,57.597141,55.92856999999999,400.289978,57.184284,151421900,
2011-10-12,58.19142900000001,58.464287,57.162857,402.190002,57.455715000000005,155571500,0.2174278499278499
2011-10-13,57.854286,58.347141,57.549999,408.429993,58.347141,106546300,0.1913913292589763
2011-10-14,59.547142,60.285713,59.324287,422.0,60.285713,143341800,0.06137175324675324
2011-10-17,60.248573,60.957142000000005,59.419998,419.990021,59.998573,171511200,
2011-10-18,60.251427,60.687141,59.42714300000001,422.23999,60.32,220400600,-0.13156426906426905
2011-10-19,57.335712,58.345715000000006,56.828571,398.619995,56.945713,276014900,0.12003657262277952
2011-10-20,57.14285699999999,57.192856000000006,56.315716,395.309998,56.472858,137317600,0.10645743145743146
2011-10-21,56.871429000000006,57.02,55.82143000000001,392.869995,56.124287,155311100,0.023421717171717163
2011-10-24,56.597141,58.07143000000001,56.485714,405.7700200000001,57.967144,125534500,
2011-10-25,57.861427,58.078571,56.76857,397.7700200000001,56.824287,107606800,-0.11121794871794874
2011-10-26,57.394287,57.507141,56.164288,400.600006,57.228573,114076200,0.18351676101676104
2011-10-27,58.222858,58.42856999999999,57.412857,404.690002,57.812859,123666200,0.14635822510822513
2011-10-28,57.57143000000001,58.049999,57.501427,404.949982,57.849998,80710700,0.04123048668503213
2011-10-31,57.48857099999999,58.475716000000006,57.292858,404.779999,57.825714000000005,96375300,0.29110549943883274
2011-11-01,56.77285799999999,57.07143000000001,56.174286,396.51001,56.644287,132947500,
2011-11-02,57.155716000000005,57.205715000000005,56.444286,397.410004,56.77285799999999,81837700,0.08472673160173157
2011-11-03,57.009998,57.628571,56.48,403.070007,57.58142900000001,110346600,0.0514069264069264
2011-11-04,57.432858,57.634285,57.02285799999999,400.23999,57.17714300000001,75557300,0.15764430014430014
2011-11-07,57.130001,57.14285699999999,56.59,399.730011,57.104286,67568900,0.2884043560606061
2011-11-08,57.458572,58.285713,57.365715,406.22998,58.032856,100110500,0.11343873517786562
2011-11-09,56.709999,57.27,56.318573,395.279999,56.468571,139671000,
2011-11-10,56.718571,56.744286,54.592857,385.220001,55.031429,186188100,0.05806818181818178
2011-11-11,55.23,55.528572,54.32285699999999,384.619995,54.945713,163446500,0.18237219130076276
2011-11-14,54.78856999999999,55.035713,54.028572,379.26001,54.18,108226300,0.13892371995820274
2011-11-15,54.400002,55.64285699999999,54.207142000000005,388.829987,55.547142,107702700,0.37070707070707076
2011-11-16,55.60714300000001,55.877144,54.902859,384.7700200000001,54.967144,87302600,0.01983164983164983
2011-11-17,54.854286,54.939999,53.64285699999999,377.410004,53.915714,119975100,0.11595585484474373
2011-11-18,54.131428,54.284286,53.554287,374.940002,53.562859,92984500,0.2863354037267081
2011-11-21,52.914288,53.097141,52.272858,369.01001,52.715714,111995100,0.1681057681057681
2011-11-22,53.00285699999999,53.990002,52.991428000000006,376.51001,53.787144,102255300,0.2110249965088675
2011-11-23,53.501427,53.69142900000001,52.41143,366.98999,52.427143,107067800,0.2247933884297521
2011-11-25,52.631428,53.021427,51.902859,363.570007,51.938572,63690200,0.056363636363636366
2011-11-28,53.192856000000006,53.817142,52.904285,376.119995,53.73143,86603300,-0.054265873015873024
2011-11-29,53.69142900000001,54.118572,52.885715000000005,373.200012,53.314285,93963800,0.0685064935064935
2011-11-30,54.470001,54.611427,54.042858,382.199982,54.599998,101484600,0.3668545454545455
2011-12-01,54.648571,55.57143000000001,54.39285699999999,387.929993,55.41857099999999,96795300,0.07992424242424244
2011-12-02,55.689999,56.232857,55.51142900000001,389.700012,55.671429,94763900,-0.01683501683501684
2011-12-05,56.212856,56.630001,55.77,393.01001,56.144287,89302500,0.1555266955266955
2011-12-06,56.07285699999999,56.375713,55.625713,390.949982,55.849998,70899500,0.17974161255411256
2011-12-07,55.704285,55.848572,55.251427,389.089996,55.584286,76186600,0.183982683982684
2011-12-08,55.921429,56.5,55.74714300000001,390.660004,55.80857099999999,94089100,0.04095287853908545
2011-12-09,56.121429000000006,56.291428,55.861427,393.619995,56.23143,74248300,0.006516873278236911
2011-12-12,55.954285,56.271427,55.635715000000005,391.839996,55.97714200000001,75266800,0.16567760942760945
2011-12-13,56.14285699999999,56.485714,55.299999,388.809998,55.544285,84732200,0.12291666666666669
2011-12-14,55.242859,55.34,53.954285,380.190002,54.312859,101721900,0.12546296296296297
2011-12-15,54.76142900000001,54.82,54.044285,378.940002,54.134285,64050000,0.17756410256410257
2011-12-16,54.337143000000005,54.878571,54.224285,381.019989,54.431427,105369600,0.029144385026737964
2011-12-19,54.638573,54.978573,54.354286,382.209991,54.601429,58882600,-0.04782276546982429
2011-12-20,55.394287,56.585712,55.32285699999999,395.950012,56.564285,84303800,0.1573308270676692
2011-12-21,56.669998,56.757141,56.001427,396.450012,56.635715000000005,65737000,0.12857142857142856
2011-12-22,56.714287,57.01857,56.585712,398.549988,56.935715,50589700,0.2102272727272727
2011-12-23,57.098572,57.655716000000005,57.07,403.330017,57.618572,67349800,
2011-12-27,57.585712,58.44142900000001,57.574287,406.529999,58.075714000000005,66269000,0.21047237076648842
2011-12-28,58.127144,58.32143000000001,57.334286,402.640015,57.52,57165500,0.1468727453102453
2011-12-29,57.628571,57.950001,57.215714,405.119995,57.874287,53994500,0.31764705882352945
2011-12-30,57.644287,58.040001,57.64143000000001,405.0,57.85714300000001,44915500,0.05171717171717172
2012-01-03,58.485714,58.92856999999999,58.42856999999999,411.230011,58.74714300000001,75555200,-0.016223927587563927
2012-01-04,58.57143000000001,59.240002,58.468571,413.440002,59.062859,65005500,0.15078088578088578
2012-01-05,59.278572,59.792858,58.952858,418.029999,59.718571,67817400,0.2725757575757575
2012-01-06,59.967144,60.39285699999999,59.888573,422.3999940000001,60.342857,79573200,0.1175287356321839
2012-01-09,60.785713,61.10714300000001,60.192856000000006,421.7300110000001,60.24714300000001,98506100,0.22528753443526178
2012-01-10,60.844284,60.85714300000001,60.214287,423.23999,60.462856,64549100,0.15156341406341403
2012-01-11,60.382858,60.407143000000005,59.901428,422.549988,60.364285,53771200,0.08248870694522868
2012-01-12,60.325714000000005,60.414288,59.82143000000001,421.389984,60.19857,53146800,0.17633195797258294
2012-01-13,59.957142000000005,60.064285,59.80857099999999,419.80999800000006,59.972858,56505400,0.15457142857142858
2012-01-17,60.599998,60.855713,60.422855000000006,424.700012,60.671429,60724300,0.13964285714285712
2012-01-18,60.994286,61.352856,60.900002,429.110016,61.30143,69197800,0.09513468013468013
2012-01-19,61.450001,61.624287,60.93,427.75,61.10714300000001,65434600,0.09199855699855702
2012-01-20,61.07,61.07143000000001,59.964287,420.300018,60.042858,103493600,0.18499999999999997
2012-01-23,60.381428,61.207142000000005,60.328571,427.410004,61.05857099999999,76515600,0.08104867354867354
2012-01-24,60.728573,60.728573,59.935715,420.410004,60.05857099999999,136909500,0.13192058837220128
2012-01-25,64.91999799999999,64.921425,63.389999,446.660004,63.80857099999999,239578500,0.18539141414141413
2012-01-26,64.05143000000001,64.112854,63.305714,444.630005,63.51857,80996300,0.08851119894598156
2012-01-27,63.47714200000001,64.068573,63.395714,447.279999,63.897144,74927300,
2012-01-30,63.672855000000006,64.842857,63.627144,453.01001,64.715714,94835300,0.13
2012-01-31,65.084282,65.46285999999999,64.724289,456.47998,65.211426,97920900,
2012-02-01,65.487144,65.57,65.078575,456.190002,65.16999799999999,67511500,0.0406393870679585
2012-02-02,65.128571,65.309998,64.854286,455.119995,65.017143,46699100,0.11115702479338842
2012-02-03,65.328575,65.714287,65.08000200000001,459.679993,65.668571,71649900,
2012-02-06,65.482857,66.425713,65.457146,463.969971,66.281425,62353200,0.06822510822510823
2012-02-07,66.464287,67.10714,66.36856800000001,468.830017,66.975716,79055900,0.09104683195592286
2012-02-08,67.214287,68.112854,67.099998,476.68002300000006,68.097145,101972500,0.12569950374828423
2012-02-09,68.68,70.964287,68.65142800000001,493.170013,70.45285799999999,221053700,0.19646464646464643
2012-02-10,70.137146,71.08856999999999,69.792854,493.419983,70.488571,157825500,0.11018299881936243
2012-02-13,71.361427,71.975716,71.012856,502.600037,71.800003,129304000,0.11762337662337663
2012-02-14,72.094284,72.794289,71.714287,509.459991,72.779999,115099600,0.11001574183392364
2012-02-15,73.465714,75.184288,70.98428299999999,497.669983,71.095711,376530000,0.15846761263427933
2012-02-16,70.214287,72.127144,69.51857,502.209991,71.744286,236138000,0.1807563732563733
2012-02-17,71.872856,72.538574,71.471428,502.119995,71.73143,133951300,0.1527056277056277
2012-02-21,72.41143000000001,73.550003,72.017143,514.850037,73.550003,151398800,0.11760947385947387
2012-02-22,73.29714200000001,73.641426,72.724289,513.039978,73.291428,120825600,0.14025349650349647
2012-02-23,73.58285500000001,73.975716,72.785713,516.389954,73.769997,142006900,0.19382133018496658
2012-02-24,74.238571,74.699997,74.091431,522.409973,74.629997,103768000,0.06978091353091352
2012-02-27,74.47285500000001,75.5,73.754288,525.76001,75.108574,136895500,0.1240981240981241
2012-02-28,75.422859,76.487144,75.121429,535.410034,76.487144,150096800,0.22024793388429753
2012-02-29,77.36571500000001,78.230003,76.528572,542.4400019999999,77.49143199999999,238002800,-0.15253968253968253
2012-03-01,78.309998,78.315712,76.96714,544.469971,77.781425,170817500,0.10769054178145089
2012-03-02,77.748573,78.114288,77.502853,545.179993,77.882858,107928100,0.002537878787878781
2012-03-05,77.91714499999999,78.211426,75.14286,533.160034,76.165718,202281100,0.18805194805194803
2012-03-06,74.808571,76.24143199999999,73.745712,530.26001,75.751427,202559700,0.09645808736717826
2012-03-07,76.685715,76.825714,74.757141,530.6900019999999,75.812859,199630200,0.13705914183855358
2012-03-08,76.38428499999999,77.57,76.017143,541.98999,77.427139,129114300,0.1555194805194805
2012-03-09,77.744286,78.248573,77.58714300000001,545.1700440000001,77.88143199999999,104729800,-0.008300395256917002
2012-03-12,78.425713,78.85714,78.14286,552.0,78.85714,101820600,0.03392365210547028
2012-03-13,79.648575,81.168571,79.39286,568.099976,81.157143,172713800,0.15134469696969696
2012-03-14,82.578575,84.959999,82.199997,589.580017,84.225716,354711000,
2012-03-15,85.658569,85.715714,82.650002,585.5599980000001,83.65142800000001,289929500,0.10888368983957221
2012-03-16,83.531425,84.171425,82.571426,585.570007,83.652855,206371900,0.0910573122529644
2012-03-19,85.48143,85.96714,84.150002,601.099976,85.871429,225309000,0.07810606060606061
2012-03-20,85.644287,86.699997,84.497147,605.959961,86.565712,204165500,0.06489028213166144
2012-03-21,86.105713,87.092857,85.915718,602.5,86.071426,161010500,0.18319211276528352
2012-03-22,85.397141,86.35714,85.075714,599.340027,85.620003,155967700,0.23366666666666672
2012-03-23,85.784286,85.971428,84.914284,596.049988,85.150002,107622200,0.1275482093663912
2012-03-26,85.684288,86.735718,85.03714000000001,606.97998,86.711426,148935500,0.06716141001855287
2012-03-27,86.597145,88.040001,86.58000200000001,614.480042,87.78286,151782400,0.07391774891774891
2012-03-28,88.339996,88.778572,87.187141,617.619995,88.23143,163865100,0.055883838383838376
2012-03-29,87.540001,88.08000200000001,86.747147,609.8599849999999,87.122856,152059600,0.14375154607297466
2012-03-30,86.96714,87.22285500000001,85.41999799999999,599.549988,85.650002,182759500,-0.2878787878787879
2012-04-02,85.975716,88.395714,85.76857,618.630005,88.37571700000001,149587900,0.1682121212121212
2012-04-03,89.614288,90.315712,88.93,629.320007,89.902855,208639900,0.16921487603305785
2012-04-04,89.192856,89.408569,88.14286,624.3099980000001,89.187141,143245200,0.1007508116883117
2012-04-05,89.568573,90.665718,89.057144,633.679993,90.525711,160324500,0.1274621212121212
2012-04-09,89.447144,91.405716,89.328575,636.22998,90.889999,149384200,0.17688246097337013
2012-04-10,91.418571,92.0,89.428574,628.4400019999999,89.77714499999999,222431300,0.09541010101010103
2012-04-11,90.885712,90.98143,89.048569,626.200012,89.457146,174153700,0.08048051948051947
2012-04-12,89.285713,90.190002,88.64286,622.769958,88.96714,153584200,0.07079889807162534
2012-04-13,89.158569,89.242859,86.215714,605.22998,86.461426,214911200,0.16544477028347995
2012-04-16,87.15142800000001,87.182854,82.60714,580.130005,82.87571700000001,262696700,0.08067237546404211
2012-04-17,82.705711,87.14286,81.701431,609.700012,87.099998,256382000,0.06733897415715598
2012-04-18,87.674286,88.60714,86.101425,608.340027,86.905716,238632800,0.13223140495867766
2012-04-19,85.745712,86.389999,83.502853,587.4400019999999,83.91999799999999,208679800,0.07254617604617604
2012-04-20,84.482857,84.945717,81.488571,572.97998,81.854286,257746300,0.11106367911923468
2012-04-23,81.51571700000001,82.38143199999999,79.517143,571.6999509999999,81.671425,241632300,0.09641919191919189
2012-04-24,80.372856,81.09857199999999,79.285713,560.280029,80.040001,269037300,0.20012626262626262
2012-04-25,87.94856999999999,88.285713,86.571426,610.0,87.14286,226444400,0.03384415584415584
2012-04-26,87.752853,87.812859,86.01857,607.700012,86.814285,134017100,0.09393939393939395
2012-04-27,86.438568,86.597145,85.785713,603.0,86.14286,101680600,0.039772727272727265
2012-04-30,85.400002,85.485718,83.285713,583.97998,83.425713,126536200,0.16966450216450216
2012-05-01,83.557144,85.251427,83.03286,582.130005,83.16143000000001,152749800,0.09582251082251084
2012-05-02,82.891426,83.914284,82.694283,585.97998,83.711426,106847300,0.11590909090909086
2012-05-03,84.35714,84.485718,82.900002,581.820007,83.117142,97637400,0.22916666666666666
2012-05-04,82.440002,82.622856,80.738571,565.25,80.75,132498100,0.22435064935064936
2012-05-07,80.214287,81.824287,80.175713,569.47998,81.354286,115029600,0.01926406926406927
2012-05-08,81.36856800000001,81.64286,79.818573,568.179993,81.168571,124313000,0.08505194805194806
2012-05-09,80.528572,81.997147,80.121429,569.180054,81.311432,120176000,0.129012654012654
2012-05-10,82.08285500000001,82.26857,81.205711,570.519958,81.502853,83300000,0.06603535353535354
2012-05-11,80.714287,82.067146,80.621429,566.710022,80.958572,99886500,0.1948616600790514
2012-05-14,80.367142,81.072861,79.657143,558.219971,79.745712,88156600,0.13446969696969696
2012-05-15,80.207146,80.459999,78.821426,553.169983,79.024284,119084000,0.13327922077922078
2012-05-16,79.150002,79.555717,77.291428,546.080017,78.011429,140224000,0.22384334415584414
2012-05-17,77.90142800000001,78.214287,75.73143,530.119995,75.73143,179305000,0.2752937538651824
2012-05-18,76.279999,77.629997,74.597145,530.380005,75.76857,183073100,0.29564393939393935
2012-05-21,76.35714,80.220001,76.292854,561.2799679999999,80.182854,157776500,0.1195887445887446
2012-05-22,81.364288,81.982857,78.940002,556.9700320000001,79.567146,173717600,0.10693506493506494
2012-05-23,79.64286,81.828575,79.03286,570.5599980000001,81.50856800000001,146224400,0.1665879574970484
2012-05-24,82.267143,82.35714,80.175713,565.320007,80.760002,124057500,0.12448475437605876
2012-05-25,80.655716,80.835716,79.781425,562.289978,80.327141,82126800,0.05401515151515151
2012-05-29,81.557144,82.0,80.75856800000001,572.269958,81.752853,95127200,
2012-05-30,81.314285,82.855713,80.937141,579.169983,82.738571,132357400,0.13811111111111113
2012-05-31,82.96285999999999,83.071426,81.637146,577.730042,82.53286,122918600,0.18269230769230768
2012-06-01,81.308571,81.807144,80.074287,560.98999,80.141426,130246900,-0.022794269222840637
2012-06-04,80.214287,81.071426,78.35714,564.289978,80.612854,139248900,0.17483060417843027
2012-06-05,80.181427,80.924286,79.761429,562.830017,80.404289,97053600,-0.005509641873278227
2012-06-06,81.110001,81.978569,80.785713,571.460022,81.637146,100363900,0.1292373737373737
2012-06-07,82.470001,82.474289,81.5,571.719971,81.674286,94941700,0.13636691591237043
2012-06-08,81.657143,82.940002,81.285713,580.320007,82.902855,86879100,0.05681818181818182
2012-06-11,83.959999,84.071426,81.51857,571.169983,81.595711,147816200,0.16157106782106784
2012-06-12,82.065712,82.37428299999999,80.957146,576.159973,82.308571,108845100,0.11652437069103733
2012-06-13,82.074287,82.639999,81.482857,572.160034,81.737144,73395000,0.20606060606060606
2012-06-14,81.605713,81.928574,81.03714000000001,571.5299679999999,81.647141,86393300,0.09886363636363636
2012-06-15,81.571426,82.08856999999999,81.364288,574.130005,82.01857,83813800,0.1996212121212121
2012-06-18,81.565712,83.98428299999999,81.48143,585.7799679999999,83.682854,110103000,0.12299077733860343
2012-06-19,83.342857,84.285713,83.300003,587.410034,83.915718,90351100,0.1936505681818182
2012-06-20,84.029999,84.178574,82.971428,585.73999,83.677139,89735800,0.2625229568411386
2012-06-21,83.63428499999999,84.031425,82.49143199999999,577.669983,82.524284,81587800,0.10698329448329447
2012-06-22,82.720001,83.16999799999999,82.20285799999999,582.099976,83.157143,71117900,-0.02813852813852814
2012-06-25,82.471428,82.828575,81.48143,570.77002,81.538574,76095600,0.2777737047898338
2012-06-26,81.61856800000001,82.07,81.04714200000001,572.030029,81.718575,69134100,0.0786096256684492
2012-06-27,82.14286,82.391426,81.70285799999999,574.5,82.071426,50749300,0.11919191919191918
2012-06-28,81.66714499999999,82.0,80.80143000000001,569.049988,81.292854,70709100,0.16199494949494947
2012-06-29,82.571426,83.428574,82.035713,584.0,83.428574,105375200,0.05837789661319075
2012-07-02,83.53286,84.781425,83.371429,592.52002,84.645714,100023000,
2012-07-03,84.982857,85.714287,84.85714,599.409973,85.629997,60428200,0.006196581196581198
2012-07-05,85.794289,87.762856,85.664284,609.9400019999999,87.13428499999999,121095800,0.17075757575757577
2012-07-06,86.727142,86.91999799999999,85.940002,605.880005,86.554283,104732600,0.18903162055335973
2012-07-09,86.471428,87.699997,86.30143000000001,613.8900150000001,87.69856999999999,94851400,0.19144570707070704
2012-07-10,88.281425,88.552856,86.47285500000001,608.210022,86.887146,127989400,0.1063131313131313
2012-07-11,86.58856999999999,86.808571,85.317146,604.429993,86.347145,117330500,0.09329703282828282
2012-07-12,85.748573,86.209999,84.668571,598.900024,85.557144,107010400,0.06910408432147562
2012-07-13,86.135712,86.74143199999999,85.714287,604.969971,86.424286,77856800,0.21363636363636362
2012-07-16,86.445717,87.37428299999999,86.431427,606.910034,86.701431,75315100,0.04099435917617735
2012-07-17,87.255714,87.35714,86.164284,606.9400019999999,86.705711,73406200,0.11903305028305025
2012-07-18,86.655716,86.905716,86.22285500000001,606.26001,86.608574,63175000,0.11782531194295902
2012-07-19,87.325714,87.907143,86.571426,614.320007,87.760002,109215400,0.11851768920734437
2012-07-20,87.575714,87.77714499999999,86.242859,604.3000490000001,86.328575,99367800,0.15268817204301074
2012-07-23,84.914284,86.557144,83.958572,603.830017,86.261429,121993900,0.22177489177489174
2012-07-24,86.76857,87.097145,85.501427,600.919983,85.845711,141283100,0.15811868686868685
2012-07-25,82.065712,82.971428,81.428574,574.9700320000001,82.138573,219328200,0.09893939393939391
2012-07-26,82.822861,82.914284,81.480003,574.880005,82.12571700000001,101658200,0.11864718614718614
2012-07-27,82.144287,83.690002,81.655716,585.159973,83.594284,100984100,0.09760022586109542
2012-07-30,84.41714499999999,85.63428499999999,83.974289,595.030029,85.004288,94785600,0.07954545454545454
2012-07-31,86.175713,87.385712,86.102859,610.76001,87.251427,115581900,-0.08095238095238093
2012-08-01,87.987144,88.057144,86.14286,606.8099980000001,86.687141,96125400,0.16112258953168043
2012-08-02,86.120003,87.24143199999999,85.75,607.789978,86.827141,83039600,0.15078255078255082
2012-08-03,87.66143000000001,88.28286,87.36571500000001,615.700012,87.957146,86230200,0.07725108225108224
2012-08-06,88.184288,89.267143,87.894287,622.549988,88.935715,75525800,0.10470508658008656
2012-08-07,88.96714,89.285713,88.291428,620.910034,88.701431,72611700,0.1690726711560045
2012-08-08,88.48428299999999,89.12571700000001,88.157143,619.8599849999999,88.55143000000001,61176500,
2012-08-09,88.264282,88.818573,88.257141,620.72998,88.675713,55410600,0.21649831649831647
2012-08-10,88.387146,88.822861,88.385712,621.700012,88.814285,48734700,0.12554383116883117
2012-08-13,89.055717,90.0,89.035713,630.0,90.0,69708100,0.037686868686868685
2012-08-14,90.267143,91.230003,90.029999,631.6900019999999,90.241432,85042300,0.05345117845117845
2012-08-15,90.185715,90.571426,89.678574,630.8299559999999,90.118568,64335600,0.18111742424242427
2012-08-16,90.172859,90.965714,90.071426,636.340027,90.905716,63633500,0.06452020202020202
2012-08-17,91.428574,92.598572,91.258568,648.1099849999999,92.587143,110690300,0.15305735930735928
2012-08-20,92.858574,95.021431,92.842857,665.150024,95.021431,153346200,0.15079996392496392
2012-08-21,95.831429,96.41143,92.904289,656.0599980000001,93.722855,203179900,0.16372727272727275
2012-08-22,93.488571,95.571426,92.587143,668.869995,95.552856,141330700,0.09609903381642514
2012-08-23,95.158569,95.699997,94.449997,662.630005,94.66143,105032200,0.16762328251458686
2012-08-24,94.215714,95.639999,93.650002,663.219971,94.745712,109335100,0.06385281385281386
2012-08-27,97.141426,97.267143,96.220001,675.679993,96.525711,106752100,0.20148484848484846
2012-08-28,96.425713,96.585716,95.809998,674.799988,96.400002,66854200,0.1935
2012-08-29,96.464287,96.809998,96.085716,673.469971,96.209999,50701700,0.1272960372960373
2012-08-30,95.805717,95.935715,94.692856,663.869995,94.83857,75674900,0.2333333333333333
2012-08-31,95.321426,95.514282,93.89286,665.23999,95.034286,84580300,0.16666666666666666
2012-09-04,95.108574,96.44857,94.928574,674.969971,96.424286,91973000,
2012-09-05,96.510002,96.621429,95.657143,670.230042,95.747147,84093800,0.1451839826839827
2012-09-06,96.167145,96.898575,95.828575,676.27002,96.610001,97799100,0.17833894500561165
2012-09-07,96.864288,97.497147,96.538574,680.4400019999999,97.205711,82416600,0.11390016233766231
2012-09-10,97.207146,97.612854,94.585716,662.73999,94.677139,121999500,0.07713831867057673
2012-09-11,95.015717,95.728569,93.785713,660.590027,94.370003,125995800,0.15355365788058095
2012-09-12,95.264282,95.699997,93.714287,669.790039,95.684288,178058300,0.12582644628099174
2012-09-13,96.767143,97.928574,96.395714,682.97998,97.568573,149590000,0.11388888888888886
2012-09-14,98.565712,99.568573,98.269997,691.280029,98.754288,150118500,0.11103851010101008
2012-09-17,99.907143,99.971428,99.230003,699.780029,99.968575,99507800,0.08131313131313132
2012-09-18,99.982857,100.332855,99.488571,701.910034,100.272858,93375800,0.12114478114478115
2012-09-19,100.03714,100.57,99.938568,702.100037,100.300003,81718700,0.11016414141414141
2012-09-20,99.879997,100.008568,99.08857,698.700012,99.814285,84142100,0.057996632996633
2012-09-21,100.344284,100.724289,99.908569,700.089966,100.012856,142897300,0.16245320336229427
2012-09-24,98.122856,99.302856,97.571426,690.790039,98.684288,159941600,0.10027958152958154
2012-09-25,98.322861,98.968575,96.14286,673.540039,96.220001,129697400,0.16797520661157025
2012-09-26,95.534286,96.098572,94.457146,665.179993,95.025711,144125800,0.13791278166278167
2012-09-27,94.898575,97.452858,94.335716,681.320007,97.331429,148522500,0.18904259991216518
2012-09-28,96.964287,97.30143,95.25,667.100037,95.300003,133777700,0.16666666666666666
2012-10-01,95.879997,96.678574,93.785713,659.3900150000001,94.19857,135898700,0.06667099567099566
2012-10-02,94.544289,95.192856,92.949997,661.3099980000001,94.472855,156998100,0.1486166007905138
2012-10-03,94.980003,95.980003,94.66143,671.4499509999999,95.921425,106070300,0.11303475935828876
2012-10-04,95.89286,96.321426,95.078575,666.799988,95.257141,92681400,0.12387529137529134
2012-10-05,95.028572,95.14286,93.040001,652.589966,93.227142,148501500,0.1408387445887446
2012-10-08,92.41143,92.508568,90.872856,638.1700440000001,91.167145,159498500,0.05256916996047432
2012-10-09,91.235718,91.498573,89.078575,635.850037,90.835716,209649300,0.01204250295159386
2012-10-10,91.391426,92.139999,91.0,640.909973,91.558571,127589000,0.1224512987012987
2012-10-11,92.35714,92.457146,89.728569,628.099976,89.728569,136520300,0.22706439393939393
2012-10-12,89.937141,90.76857,89.328575,629.710022,89.958572,115003700,0.06046717171717173
2012-10-15,90.335716,90.732857,89.121429,634.76001,90.68,108125500,0.16438808938808944
2012-10-16,90.767143,92.900002,90.14286,649.789978,92.827141,137442900,0.13874242424242425
2012-10-17,92.695717,93.255714,92.0,644.6099849999999,92.087143,97259400,0.18688197767145134
2012-10-18,91.370003,91.722855,90.0,632.6400150000001,90.377144,119156100,
2012-10-19,90.150002,90.252853,87.08856999999999,609.840027,87.120003,186021500,0.007740099406766072
2012-10-22,87.488571,90.76857,87.251427,634.030029,90.575714,136682700,0.08874085684430512
2012-10-23,90.14286,90.557144,87.385712,613.3599849999999,87.622856,176786400,0.07213804713804715
2012-10-24,88.77714499999999,89.507141,87.23428299999999,616.8299559999999,88.11856800000001,139631800,0.031141081141081144
